Id,Occurrences
KID: Kramer,30
KID: Normal,1528
KID: Makogonov,105
"KID: Normal, Deferred Fianchetto",2
KID: Pomar System,1
KID: Averbakh,82
"KID: Averbakh, Flexible",21
"KID: Averbakh, Geller",7
"KID: Averbakh, Modern",10
"KID: Averbakh, Modern, Burgess Line",1
"KID: Averbakh, Nc6",3
"KID: Averbakh, Spanish",1
"KID: Normal, Standard Development",273
KID: Semi-Averbakh System,134
"KID: Averbakh, Benoni",33
"KID: Averbakh, Benoni, Advance",34
"KID: Averbakh, Benoni, Exchange",2
"KID: Averbakh, Main Line",8
KID: Four Pawns Attack,131
"KID: Four Pawns Attack, Dynamic Attack",109
"KID: Four Pawns Attack, Florentine Gambit",11
"KID: Four Pawns Attack, Normal Attack",54
"KID: Four Pawns Attack, Fluid Attack",7
"KID: Four Pawns Attack, Exchange",4
KID: Sämisch,300
KID: Steiner Attack,48
"KID: Sämisch, Bobotsov-Korchnoi-Petrosian",37
"KID: Sämisch, Byrne",3
"KID: Sämisch, Normal",298
"KID: Sämisch, Sämisch Gambit",92
"KID: Sämisch, Double Fianchetto",7
"KID: Sämisch, Panno Formation",23
"KID: Sämisch, Yates",38
"KID: Sämisch, Panno Main Line",21
"KID: Sämisch, Orthodox",52
"KID: Sämisch, Closed",24
"KID: Sämisch, Closed, Main Line",6
KID: Larsen,24
"KID: Normal, Rares",789
KID: Zinnowitz,9
KID: Kazakh,84
KID: Orthodox,1110
KID: Exchange,50
"KID: Orthodox, Gligoric-Taimanov System",86
KID: Petrosian,99
"KID: Petrosian, Stein",70
"KID: Petrosian, Normal",14
"KID: Orthodox, Donner",7
"KID: Orthodox, Glek",90
"KID: Orthodox, Positional",99
"KID: Orthodox, Positional, Closed Line",21
"KID: Orthodox, Positional, Main Line",3
"KID: Orthodox, Aronin-Taimanov",320
"KID: Orthodox, Bayonet Attack",78
"KID: Orthodox, Bayonet Attack, Sokolov's Line",12
"KID: Orthodox, Korchnoi Attack",1
"KID: Orthodox, Modern System",21
"KID: Orthodox, Classical System",165
"KID: Orthodox, Classical System, Kozul Gambit",5
"KID: Orthodox, Classical System, Neo-Classical Line",61
"KID: Orthodox, Classical System, Benko Attack",5
"KID: Orthodox, Classical System, Traditional Line",7
Start,1
