Id,Occurrences
"QG Declined: Lasker, Bernstein, Mar del Plata Gambit",1
"QG Declined: Lasker, Main Line",21
QG Declined: Tartakower,181
"QG Declined: Tartakower, Exchange",9
"QG Declined: Tartakower, Makogonov Exchange",44
QG Declined: Orthodox,277
"QG Declined: Orthodox, Botvinnik",46
"QG Declined: Orthodox, Rauzer",1
"QG Declined: Orthodox, Rubinstein",118
"QG Declined: Orthodox, Rubinstein, Flohr Line",12
"QG Declined: Orthodox, Capablanca",1
"QG Declined: Orthodox, Henneberger",18
"QG Declined: Orthodox, Main Line",135
"QG Declined: Orthodox, Pillsbury",3
"QG Declined: Orthodox, Swiss, Karlsbad",10
"QG Declined: Orthodox, Rubinstein Attack",17
"QG Declined: Orthodox, Bd3 Line",57
"QG Declined: Orthodox, Fianchetto",14
"QG Declined: Orthodox, Capablanca System",9
"QG Declined: Orthodox, Classical",9
Neo-Grünfeld,51
Neo-Grünfeld: Goglidze Attack,89
Neo-Grünfeld: Exchange,82
Neo-Grünfeld: Delayed Exchange,195
Neo-Grünfeld: Classical,581
"Neo-Grünfeld: Classical, Modern",228
"Neo-Grünfeld: Classical, Polgar",38
"Neo-Grünfeld: Classical, Original",614
Neo-Grünfeld: Ultra-delayed Exchange,278
Grünfeld,2739
Grünfeld: Lundin,1
Grünfeld: Lutikov,13
Grünfeld: Stockholm,157
Grünfeld: Zaitsev Gambit,31
"Grünfeld: Russian, Accelerated",30
Grünfeld: Brinckmann Attack,176
"Grünfeld: Brinckmann Attack, Grünfeld Gambit",121
"Grünfeld: Brinckmann Attack, Grünfeld Gambit, Botvinnik",17
"Grünfeld: Brinckmann Attack, Grünfeld Gambit, Capablanca",94
"Grünfeld: Brinckmann Attack, Reshevsky Gambit",22
"Grünfeld: Brinckmann Attack, Grünfeld Gambit Accepted",18
Grünfeld: Exchange,1398
"Grünfeld: Exchange, Modern Exchange",760
"Grünfeld: Exchange, Modern Exchange, Kramnik's Line",59
"Grünfeld: Exchange, Modern Exchange, Pawn Grab Line",10
"Grünfeld: Exchange, Nadanian Attack",16
"Grünfeld: Exchange, Classical",343
"Grünfeld: Exchange, Simagin's Improved",10
"Grünfeld: Exchange, Simagin's Lesser",10
"Grünfeld: Exchange, Seville",11
"Grünfeld: Exchange, Spassky",215
"Grünfeld: Exchange, Sokolsky",25
Grünfeld: Flohr,10
Grünfeld: Three Knights,1718
"Grünfeld: Three Knights, Petrosian System",383
"Grünfeld: Three Knights, Hungarian Attack",206
"Grünfeld: Three Knights, Hungarian",138
Grünfeld: Makogonov,53
Grünfeld: Opocensky,12
Grünfeld: Smyslov,16
"Grünfeld: Three Knights, Burille",253
"Grünfeld: Three Knights, Paris",7
Grünfeld: Botvinnik,14
"Grünfeld: Three Knights, Vienna",69
Grünfeld: Russian,269
"Grünfeld: Russian, Byrne",73
"Grünfeld: Russian, Hungarian",58
"Grünfeld: Russian, Levenfish",3
"Grünfeld: Russian, Prins",21
"Grünfeld: Russian, Szabo",14
"Grünfeld: Russian, Smyslov",10
Catalan,2265
Catalan: Hungarian Gambit,1
Indian: Devin Gambit,12
Indian: Seirawan Attack,20
Catalan: Closed,2465
"Catalan: Open, Tarrasch",65
Catalan: Open,956
"Catalan: Open, Alekhine",1
"Catalan: Open, Modern Sharp",65
"Catalan: Open, Classical Line",71
"Catalan: Closed, Botvinnik",52
"Catalan: Closed, Rabinovich",3
"Catalan: Closed, Traditional",166
"Catalan: Closed, Main Line",205
Blumenfeld Countergambit,795
Blumenfeld Countergambit Accepted,34
Blumenfeld Countergambit: Dus-Khotimirsky,31
Blumenfeld Countergambit: Spielmann,1
Indian: Anti-Nimzo-Indian,7725
Indian: Dzindzi-Indian,94
Indian: Döry Indian,2
Tarrasch: Symmetrical,210
Bogo-Indian,1608
Bogo-Indian: Exchange,84
Bogo-Indian: Grünfeld,579
Bogo-Indian: Haiti,2
Bogo-Indian: Monticelli Trap,1
Bogo-Indian: New England,3
Bogo-Indian: Nimzowitsch,434
Bogo-Indian: Retreat,59
Bogo-Indian: Vitolins,127
Bogo-Indian: Wade-Smyslov,214
"Nimzo-Indian: Three Knights, Duchamp",274
"Nimzo-Indian: Three Knights, Duchamp, Modern Line",7
Queen's Indian: Kasparov,320
"Queen's Indian: Kasparov, Botvinnik Attack",2
Queen's Indian: Kasparov-Petrosian,396
"Queen's Indian: Kasparov-Petrosian, Andersson",35
"Queen's Indian: Kasparov-Petrosian, Classical",26
"Queen's Indian: Kasparov-Petrosian, Hedgehog",22
"Queen's Indian: Kasparov-Petrosian, Kasparov Attack",42
"Queen's Indian: Kasparov-Petrosian, Main Line",258
"Queen's Indian: Kasparov-Petrosian, Marco",70
"Queen's Indian: Kasparov-Petrosian, Modern",113
"Queen's Indian: Kasparov-Petrosian, Petrosian Attack",45
"Queen's Indian: Kasparov-Petrosian, Polovodin Gambit",4
"Queen's Indian: Kasparov-Petrosian, Romanishin Attack",15
Queen's Indian: Miles,31
Queen's Indian: Petrosian,410
"Queen's Indian: Petrosian, Farago",20
Queen's Indian: Averbakh,4
Queen's Indian: Spassky System,106
Queen's Indian: Fianchetto Traditional,585
Queen's Indian: Fianchetto,1300
"Queen's Indian: Fianchetto, Check",225
"Queen's Indian: Fianchetto, Check, Intermezzo Line",210
"Queen's Indian: Fianchetto, Check, Modern Line",2
"Queen's Indian: Fianchetto, Nimzowitsch",650
"Queen's Indian: Fianchetto, Nimzowitsch, Nimzowitsch Attack",82
"Queen's Indian: Fianchetto, Nimzowitsch, Quiet Line",293
"Queen's Indian: Fianchetto, Nimzowitsch, Timman's Line",13
"Queen's Indian: Fianchetto, Rubinstein",26
"Queen's Indian: Fianchetto, Sämisch",42
Queen's Indian: Capablanca,208
Queen's Indian: Riumin,64
Queen's Indian: Yates,70
Queen's Indian: Anti-Queen's Indian System,35
Queen's Indian: Classical,529
"Queen's Indian: Classical, Polugaevsky Gambit",79
"Queen's Indian: Classical, Taimanov Gambit",3
Queen's Indian: Euwe,19
"Queen's Indian: Fianchetto, Kramnik",54
Queen's Indian: Opocensky,3
Queen's Indian: Traditional,333
"Queen's Indian: Classical, Tiviakov",16
"Queen's Indian: Classical, Traditional",347
"Queen's Indian: Classical, Traditional, Nimzowitsch Line",162
"Queen's Indian: Classical, Traditional, Main Line",58
Nimzo-Indian,5777
Nimzo-Indian: Kmoch,560
Nimzo-Indian: Romanishin,117
"Nimzo-Indian: Romanishin, English Hybrid",25
Nimzo-Indian: Three Knights,631
"Nimzo-Indian: Three Knights, Euwe",3
"Nimzo-Indian: Three Knights, Korchnoi",17
Nimzo-Indian: Spielmann,106
"Nimzo-Indian: Spielmann, Karlsbad",9
"Nimzo-Indian: Spielmann, Romanovsky Gambit",21
"Nimzo-Indian: Sämisch, Accelerated",573
"Nimzo-Indian: Sämisch, Botvinnik",6
Nimzo-Indian: Sämisch,335
"Nimzo-Indian: Sämisch, Keres",48
"Nimzo-Indian: Sämisch, Romanovsky",15
"Nimzo-Indian: Sämisch, O'Kelly",12
"Nimzo-Indian: Sämisch, Capablanca",6
Nimzo-Indian: Leningrad,221
"Nimzo-Indian: Leningrad, Averbakh Gambit",2
"Nimzo-Indian: Leningrad, Benoni",6
Nimzo-Indian: Classical,1606
"Nimzo-Indian: Classical, Keres",85
"Nimzo-Indian: Classical, Vitolins-Adorjan Gambit",18
"Nimzo-Indian: Classical, Milner-Barry",56
"Nimzo-Indian: Classical, Zurich",81
"Nimzo-Indian: Classical, Noa",374
"Nimzo-Indian: Classical, Noa, Botvinnik",2
"Nimzo-Indian: Classical, Noa, Main Line",15
"Nimzo-Indian: Classical, Berlin",268
"Nimzo-Indian: Classical, Berlin, Macieja System",3
"Nimzo-Indian: Classical, Berlin, Pirc",82
Nimzo-Indian: Normal Line,1722
"Nimzo-Indian: Normal, Taimanov",6
Nimzo-Indian: Hübner,201
"Nimzo-Indian: Hübner, Main Line",18
"Nimzo-Indian: Normal, Hübner Deferred",29
"Nimzo-Indian: Hübner, Rubinstein",103
"Nimzo-Indian: Hübner, Rubinstein, Main Line",26
Nimzo-Indian: St. Petersburg,202
Nimzo-Indian: Fischer,95
"Nimzo-Indian: Normal, Bronstein (Byrne)",16
Nimzo-Indian: Normal,1131
Nimzo-Indian: Reshevsky,342
Nimzo-Indian: Simagin,44
"Nimzo-Indian: Normal, Bishop Attack",574
"Nimzo-Indian: Normal, Bishop Attack, Classical",336
Nimzo-Indian: Ragozin,1
"Nimzo-Indian: Normal, Botvinnik System",48
"Nimzo-Indian: Normal, Ragozin",160
"Nimzo-Indian: Normal, Sämisch Deferred",5
"Nimzo-Indian: Normal, Schlechter",34
"Nimzo-Indian: Normal, Gligoric System",126
"Nimzo-Indian: Normal, Gligoric System, Keres",1
"Nimzo-Indian: Normal, Gligoric System, Exchange at c4",97
"Nimzo-Indian: Normal, Gligoric System, Bronstein",9
"Nimzo-Indian: Normal, Gligoric System, Bernstein",27
"Nimzo-Indian: Normal, Bernstein, Exchange Line",17
"Nimzo-Indian: Normal, Bernstein",19
Grünfeld: Counterthrust,82
"Indian: Anti-Grünfeld, Adorjan Gambit",1
"Indian: Anti-Grünfeld, Advance",2
"Indian: Anti-Grünfeld, Alekhine",424
"Indian: Anti-Grünfeld, Alekhine, Leko Gambit",8
"Indian: King's Indian, Fianchetto",621
Indian: West Indian,10105
"KID: Fianchetto, Immediate Fianchetto",769
"KID: Fianchetto, Yugoslav System",182
"KID: Normal, King's Knight",3534
KID: Santasiere,1
"KID: Semi-Classical, Benoni",4
"KID: Semi-Classical, Hollywood",21
Neo-Grünfeld: Non- or Delayed Fianchetto,166
"Queen's Pawn, Mengarini Attack",1
KID,7792
"KID: Fianchetto, Benjamin",63
KID: Semi-Classical,78
"KID: Semi-Classical, Exchange",8
"KID: Semi-Classical, Queenside Storm Line",13
KID: Smyslov,182
"KID: Fianchetto, Delayed Fianchetto",302
"KID: Fianchetto, Karlsbad",469
"KID: Fianchetto, Kavalek",142
"KID: Fianchetto, Larsen",141
"KID: Fianchetto, Lesser Simagin (Spassky)",217
"KID: Fianchetto, Simagin",61
"KID: Fianchetto, Uhlmann-Szabo System",425
"KID: Fianchetto, Panno",339
"KID: Fianchetto, Panno, Donner Line",1
"KID: Fianchetto, Yugoslav, Rare Line",159
"KID: Fianchetto, Yugoslav",305
"KID: Fianchetto, Yugoslav, Exchange Line",124
"KID: Fianchetto, Yugoslav, Advance Line",78
"KID: Fianchetto, Classical Fianchetto",587
"KID: Fianchetto, Debrecen",264
"KID: Fianchetto, Double Fianchetto Attack",45
"KID: Fianchetto, Hungarian",14
"KID: Fianchetto, Classical",334
"KID: Fianchetto, Long",44
"KID: Fianchetto, Classical Main Line",170
KID: Accelerated Averbakh,34
KID: Kramer,112
KID: Normal,5455
KID: Makogonov,424
"KID: Normal, Deferred Fianchetto",6
KID: Pomar System,8
KID: Averbakh,292
"KID: Averbakh, Flexible",70
"KID: Averbakh, Geller",24
"KID: Averbakh, Modern",33
"KID: Averbakh, Modern, Burgess Line",5
"KID: Averbakh, Nc6",10
"KID: Averbakh, Spanish",7
"KID: Normal, Standard Development",1060
KID: Semi-Averbakh System,478
"KID: Averbakh, Benoni",121
"KID: Averbakh, Benoni, Advance",117
"KID: Averbakh, Benoni, Exchange",12
"KID: Averbakh, Main Line",41
KID: Four Pawns Attack,360
"KID: Four Pawns Attack, Dynamic Attack",320
"KID: Four Pawns Attack, Modern",2
"KID: Four Pawns Attack, Florentine Gambit",17
"KID: Four Pawns Attack, Normal Attack",155
"KID: Four Pawns Attack, Fluid Attack",13
"KID: Four Pawns Attack, Exchange",9
KID: Sämisch,1005
KID: Steiner Attack,193
"KID: Sämisch, Bobotsov-Korchnoi-Petrosian",148
"KID: Sämisch, Byrne",13
"KID: Sämisch, Normal",1064
"KID: Sämisch, Sämisch Gambit",252
"KID: Sämisch, Double Fianchetto",34
"KID: Sämisch, Panno Formation",112
"KID: Sämisch, Ruban",2
"KID: Sämisch, Yates",161
"KID: Sämisch, Panno Main Line",73
"KID: Sämisch, Orthodox",167
"KID: Sämisch, Bronstein",1
"KID: Sämisch, Closed",90
"KID: Sämisch, Orthodox, Bronstein",1
"KID: Sämisch, Closed, Main Line",9
KID: Larsen,85
"KID: Normal, Rares",2733
KID: Zinnowitz,34
KID: Kazakh,271
KID: Orthodox,3951
KID: Exchange,183
"KID: Orthodox, Gligoric-Taimanov System",409
KID: Petrosian,351
"KID: Petrosian, Stein",248
"KID: Petrosian, Normal",35
"KID: Orthodox, Donner",33
"KID: Orthodox, Glek",275
"KID: Orthodox, Positional",380
"KID: Orthodox, Positional, Closed Line",70
"KID: Orthodox, Ukrainian",1
"KID: Orthodox, Positional, Main Line",10
"KID: Orthodox, Aronin-Taimanov",957
"KID: Orthodox, Bayonet Attack",253
"KID: Orthodox, Bayonet Attack, Sokolov's Line",39
"KID: Orthodox, Korchnoi Attack",1
"KID: Orthodox, Modern System",69
"KID: Orthodox, Classical System",451
"KID: Orthodox, Classical System, Kozul Gambit",22
"KID: Orthodox, Classical System, Neo-Classical Line",170
"KID: Orthodox, Classical System, Benko Attack",16
"KID: Orthodox, Classical System, Traditional Line",20
Start,6
